candidate_id,stage,stage_date,recruiter
C21440,applied,2024-06-30 03:34:20.572993,F. Aguirre
C21440,screening,2024-07-04 03:34:20.572993,F. Aguirre
C21440,interview_tech,2024-07-10 03:34:20.572993,F. Aguirre
C21441,applied,2024-07-10 03:34:20.572993,F. Aguirre
C21441,screening,2024-07-13 03:34:20.572993,F. Aguirre
C21442,applied,2024-07-17 03:34:20.572993,F. Aguirre
C21443,applied,2023-12-17 03:34:20.572993,J. Medina
C21444,applied,2023-12-15 03:34:20.572993,J. Medina
C21444,screening,2023-12-16 03:34:20.572993,J. Medina
C21444,interview_tech,2023-12-18 03:34:20.572993,J. Medina
C21444,interview_mgr,2023-12-23 03:34:20.572993,J. Medina
C21445,applied,2024-01-21 03:34:20.572993,J. Medina
C21446,applied,2024-01-02 03:34:20.572993,J. Medina
C21446,screening,2024-01-06 03:34:20.572993,J. Medina
C21447,applied,2023-12-27 03:34:20.572993,J. Medina
C21447,screening,2024-01-05 03:34:20.572993,J. Medina
C21448,applied,2024-01-03 03:34:20.572993,J. Medina
C21448,screening,2024-01-04 03:34:20.572993,J. Medina
C21448,interview_tech,2024-01-12 03:34:20.572993,J. Medina
C21449,applied,2023-12-29 03:34:20.572993,J. Medina
C21450,applied,2023-12-31 03:34:20.572993,J. Medina
C21450,screening,2024-01-04 03:34:20.572993,J. Medina
C21450,interview_tech,2024-01-05 03:34:20.572993,J. Medina
C21451,applied,2023-12-08 03:34:20.572993,J. Medina
C21451,screening,2023-12-14 03:34:20.572993,J. Medina
C21452,applied,2025-10-17 03:34:20.572993,G. Duarte
C21452,screening,2025-10-22 03:34:20.572993,G. Duarte
C21453,applied,2025-10-17 03:34:20.572993,G. Duarte
C21453,screening,2025-10-25 03:34:20.572993,G. Duarte
C21454,applied,2025-09-29 03:34:20.572993,G. Duarte
C21454,screening,2025-10-08 03:34:20.572993,G. Duarte
C21455,applied,2025-10-05 03:34:20.572993,G. Duarte
C21455,screening,2025-10-10 03:34:20.572993,G. Duarte
C21456,applied,2025-11-04 03:34:20.572993,G. Duarte
C21457,applied,2025-10-13 03:34:20.572993,G. Duarte
C21457,screening,2025-10-15 03:34:20.572993,G. Duarte
C21458,applied,2025-10-22 03:34:20.572993,G. Duarte
C21458,screening,2025-10-26 03:34:20.572993,G. Duarte
C21458,interview_tech,2025-10-30 03:34:20.572993,G. Duarte
C21459,applied,2025-10-30 03:34:20.572993,G. Duarte
C21460,applied,2025-09-26 03:34:20.572993,G. Duarte
C21461,applied,2025-10-23 03:34:20.572993,G. Duarte
C21461,screening,2025-11-02 03:34:20.572993,G. Duarte
C21462,applied,2025-10-17 03:34:20.572993,G. Duarte
C21462,screening,2025-10-22 03:34:20.572993,G. Duarte
C21463,applied,2025-10-10 03:34:20.572993,G. Duarte
C21463,screening,2025-10-17 03:34:20.572993,G. Duarte
C21464,applied,2025-09-26 03:34:20.572993,G. Duarte
C21465,applied,2025-08-07 03:34:20.572993,F. Aguirre
C21466,applied,2025-08-12 03:34:20.572993,F. Aguirre
C21466,screening,2025-08-16 03:34:20.572993,F. Aguirre
C21466,interview_tech,2025-08-23 03:34:20.572993,F. Aguirre
C21467,applied,2025-08-24 03:34:20.572993,F. Aguirre
C21467,screening,2025-08-27 03:34:20.572993,F. Aguirre
C21468,applied,2025-07-25 03:34:20.572993,F. Aguirre
C21468,screening,2025-07-29 03:34:20.572993,F. Aguirre
C21469,applied,2025-08-21 03:34:20.572993,F. Aguirre
C21469,screening,2025-08-27 03:34:20.572993,F. Aguirre
C21469,interview_tech,2025-08-29 03:34:20.572993,F. Aguirre
C21470,applied,2025-08-08 03:34:20.572993,F. Aguirre
C21470,screening,2025-08-16 03:34:20.572993,F. Aguirre
C21470,interview_tech,2025-08-19 03:34:20.572993,F. Aguirre
C21470,interview_mgr,2025-08-25 03:34:20.572993,F. Aguirre
C21471,applied,2025-07-26 03:34:20.572993,F. Aguirre
C21471,screening,2025-08-06 03:34:20.572993,F. Aguirre
C21472,applied,2025-07-30 03:34:20.572993,F. Aguirre
C21472,screening,2025-08-04 03:34:20.572993,F. Aguirre
C21473,applied,2025-08-02 03:34:20.572993,F. Aguirre
C21473,screening,2025-08-04 03:34:20.572993,F. Aguirre
C21473,interview_tech,2025-08-05 03:34:20.572993,F. Aguirre
C21473,interview_mgr,2025-08-10 03:34:20.572993,F. Aguirre
C21474,applied,2025-07-22 03:34:20.572993,F. Aguirre
C21474,screening,2025-07-27 03:34:20.572993,F. Aguirre
C21474,interview_tech,2025-07-31 03:34:20.572993,F. Aguirre
C21474,interview_mgr,2025-08-06 03:34:20.572993,F. Aguirre
C21474,offer,2025-08-13 03:34:20.572993,F. Aguirre
C21475,applied,2025-07-25 03:34:20.572993,F. Aguirre
C21475,screening,2025-07-26 03:34:20.572993,F. Aguirre
C21475,interview_tech,2025-07-28 03:34:20.572993,F. Aguirre
C21476,applied,2025-07-23 03:34:20.572993,F. Aguirre
C21476,screening,2025-07-26 03:34:20.572993,F. Aguirre
C21476,interview_tech,2025-07-27 03:34:20.572993,F. Aguirre
C21477,applied,2025-07-31 03:34:20.572993,F. Aguirre
C21478,applied,2025-08-14 03:34:20.572993,F. Aguirre
C21478,screening,2025-08-17 03:34:20.572993,F. Aguirre
C21479,applied,2025-08-22 03:34:20.572993,F. Aguirre
C21479,screening,2025-08-24 03:34:20.572993,F. Aguirre
C21480,applied,2025-07-24 03:34:20.572993,F. Aguirre
C21480,screening,2025-08-03 03:34:20.572993,F. Aguirre
C21480,interview_tech,2025-08-07 03:34:20.572993,F. Aguirre
C21481,applied,2025-08-23 03:34:20.572993,F. Aguirre
C21482,applied,2025-07-30 03:34:20.572993,F. Aguirre
C21483,applied,2025-08-02 03:34:20.572993,F. Aguirre
C21484,applied,2025-07-27 03:34:20.572993,F. Aguirre
C21485,applied,2025-07-21 03:34:20.572993,F. Aguirre
C21485,screening,2025-07-24 03:34:20.572993,F. Aguirre
C21486,applied,2024-06-19 03:34:20.572993,E. Sánchez
C21487,applied,2024-07-15 03:34:20.572993,E. Sánchez
C21487,screening,2024-07-16 03:34:20.572993,E. Sánchez
C21487,interview_tech,2024-07-22 03:34:20.572993,E. Sánchez
C21487,interview_mgr,2024-07-31 03:34:20.572993,E. Sánchez
C21488,applied,2024-07-19 03:34:20.572993,E. Sánchez
C21489,applied,2024-07-02 03:34:20.572993,E. Sánchez
C21489,screening,2024-07-03 03:34:20.572993,E. Sánchez
C21489,interview_tech,2024-07-11 03:34:20.572993,E. Sánchez
C21490,applied,2024-06-19 03:34:20.572993,E. Sánchez
C21491,applied,2024-06-26 03:34:20.572993,E. Sánchez
C21491,screening,2024-07-01 03:34:20.572993,E. Sánchez
C21492,applied,2024-06-28 03:34:20.572993,E. Sánchez
C21493,applied,2024-07-08 03:34:20.572993,E. Sánchez
C21493,screening,2024-07-13 03:34:20.572993,E. Sánchez
C21494,applied,2024-06-27 03:34:20.572993,E. Sánchez
C21494,screening,2024-07-09 03:34:20.572993,E. Sánchez
C21494,interview_tech,2024-07-15 03:34:20.572993,E. Sánchez
C21494,interview_mgr,2024-07-19 03:34:20.572993,E. Sánchez
C21495,applied,2024-07-04 03:34:20.572993,E. Sánchez
C21495,screening,2024-07-06 03:34:20.572993,E. Sánchez
C21495,interview_tech,2024-07-10 03:34:20.572993,E. Sánchez
C21495,interview_mgr,2024-07-19 03:34:20.572993,E. Sánchez
C21496,applied,2024-07-15 03:34:20.572993,E. Sánchez
C21497,applied,2024-06-21 03:34:20.572993,E. Sánchez
C21498,applied,2024-06-27 03:34:20.572993,E. Sánchez
C21498,screening,2024-07-02 03:34:20.572993,E. Sánchez
C21498,interview_tech,2024-07-04 03:34:20.572993,E. Sánchez
C21499,applied,2023-12-04 03:34:20.572993,L. Torres
C21499,screening,2023-12-05 03:34:20.572993,L. Torres
C21500,applied,2023-12-21 03:34:20.572993,L. Torres
C21500,screening,2023-12-22 03:34:20.572993,L. Torres
C21500,interview_tech,2023-12-26 03:34:20.572993,L. Torres
C21501,applied,2024-01-05 03:34:20.572993,L. Torres
C21501,screening,2024-01-10 03:34:20.572993,L. Torres
C21502,applied,2023-12-16 03:34:20.572993,L. Torres
C21502,screening,2023-12-21 03:34:20.572993,L. Torres
C21502,interview_tech,2023-12-22 03:34:20.572993,L. Torres
C21503,applied,2023-12-03 03:34:20.572993,L. Torres
C21503,screening,2023-12-08 03:34:20.572993,L. Torres
C21504,applied,2023-12-23 03:34:20.572993,L. Torres
C21504,screening,2023-12-29 03:34:20.572993,L. Torres
C21504,interview_tech,2024-01-01 03:34:20.572993,L. Torres
C21505,applied,2025-10-24 03:34:20.572993,J. Medina
C21505,screening,2025-10-28 03:34:20.572993,J. Medina
C21506,applied,2025-11-09 03:34:20.572993,J. Medina
C21506,screening,2025-11-12 03:34:20.572993,J. Medina
C21506,interview_tech,2025-11-18 03:34:20.572993,J. Medina
C21507,applied,2025-11-07 03:34:20.572993,J. Medina
C21508,applied,2025-10-10 03:34:20.572993,J. Medina
C21508,screening,2025-10-18 03:34:20.572993,J. Medina
C21509,applied,2025-10-07 03:34:20.572993,J. Medina
C21509,screening,2025-10-10 03:34:20.572993,J. Medina
C21510,applied,2025-10-30 03:34:20.572993,J. Medina
C21511,applied,2025-11-05 03:34:20.572993,J. Medina
C21511,screening,2025-11-10 03:34:20.572993,J. Medina
C21511,interview_tech,2025-11-19 03:34:20.572993,J. Medina
C21512,applied,2025-10-10 03:34:20.572993,J. Medina
C21512,screening,2025-10-11 03:34:20.572993,J. Medina
C21512,interview_tech,2025-10-21 03:34:20.572993,J. Medina
C21513,applied,2025-11-03 03:34:20.572993,J. Medina
C21513,screening,2025-11-14 03:34:20.572993,J. Medina
C21514,applied,2025-11-04 03:34:20.572993,J. Medina
C21514,screening,2025-11-12 03:34:20.572993,J. Medina
C21514,interview_tech,2025-11-17 03:34:20.572993,J. Medina
C21515,applied,2025-10-27 03:34:20.572993,J. Medina
C21516,applied,2025-10-03 03:34:20.572993,J. Medina
C21516,screening,2025-10-17 03:34:20.572993,J. Medina
C21517,applied,2025-11-02 03:34:20.572993,J. Medina
C21517,screening,2025-11-09 03:34:20.572993,J. Medina
C21517,interview_tech,2025-11-11 03:34:20.572993,J. Medina
C21517,interview_mgr,2025-11-14 03:34:20.572993,J. Medina
C21518,applied,2025-10-14 03:34:20.572993,J. Medina
C21519,applied,2025-10-06 03:34:20.572993,J. Medina
C21520,applied,2025-06-06 03:34:20.572993,E. Sánchez
C21520,screening,2025-06-08 03:34:20.572993,E. Sánchez
C21521,applied,2025-05-26 03:34:20.572993,E. Sánchez
C21521,screening,2025-06-01 03:34:20.572993,E. Sánchez
C21521,interview_tech,2025-06-04 03:34:20.572993,E. Sánchez
C21521,interview_mgr,2025-06-09 03:34:20.572993,E. Sánchez
C21522,applied,2025-05-27 03:34:20.572993,E. Sánchez
C21522,screening,2025-06-01 03:34:20.572993,E. Sánchez
C21523,applied,2025-05-13 03:34:20.572993,E. Sánchez
C21524,applied,2025-05-04 03:34:20.572993,E. Sánchez
C21524,screening,2025-05-05 03:34:20.572993,E. Sánchez
C21525,applied,2025-05-28 03:34:20.572993,E. Sánchez
C21526,applied,2025-06-02 03:34:20.572993,E. Sánchez
C21527,applied,2025-05-23 03:34:20.572993,E. Sánchez
C21528,applied,2025-05-15 03:34:20.572993,E. Sánchez
C21528,screening,2025-05-25 03:34:20.572993,E. Sánchez
C21529,applied,2025-05-14 03:34:20.572993,E. Sánchez
C21529,screening,2025-05-18 03:34:20.572993,E. Sánchez
C21530,applied,2025-04-30 03:34:20.572993,E. Sánchez
C21531,applied,2025-06-08 03:34:20.572993,E. Sánchez
C21531,screening,2025-06-10 03:34:20.572993,E. Sánchez
C21532,applied,2025-05-23 03:34:20.572993,E. Sánchez
C21533,applied,2025-05-15 03:34:20.572993,E. Sánchez
C21533,screening,2025-05-25 03:34:20.572993,E. Sánchez
C21534,applied,2025-05-13 03:34:20.572993,E. Sánchez
C21534,screening,2025-05-23 03:34:20.572993,E. Sánchez
C21535,applied,2025-05-10 03:34:20.572993,E. Sánchez
C21535,screening,2025-05-17 03:34:20.572993,E. Sánchez
C21536,applied,2025-05-08 03:34:20.572993,E. Sánchez
C21537,applied,2025-07-24 03:34:20.572993,J. Medina
C21537,screening,2025-07-28 03:34:20.572993,J. Medina
C21537,interview_tech,2025-07-29 03:34:20.572993,J. Medina
C21538,applied,2025-07-08 03:34:20.572993,J. Medina
C21538,screening,2025-07-09 03:34:20.572993,J. Medina
C21538,interview_tech,2025-07-13 03:34:20.572993,J. Medina
C21539,applied,2025-08-16 03:34:20.572993,J. Medina
C21539,screening,2025-08-20 03:34:20.572993,J. Medina
C21540,applied,2025-07-20 03:34:20.572993,J. Medina
C21541,applied,2025-07-30 03:34:20.572993,J. Medina
C21541,screening,2025-08-05 03:34:20.572993,J. Medina
C21541,interview_tech,2025-08-06 03:34:20.572993,J. Medina
C21542,applied,2025-08-17 03:34:20.572993,J. Medina
C21543,applied,2025-07-30 03:34:20.572993,J. Medina
C21544,applied,2025-07-26 03:34:20.572993,J. Medina
C21545,applied,2025-07-29 03:34:20.572993,J. Medina
C21546,applied,2025-07-27 03:34:20.572993,J. Medina
C21546,screening,2025-07-31 03:34:20.572993,J. Medina
C21547,applied,2025-07-09 03:34:20.572993,J. Medina
C21547,screening,2025-07-13 03:34:20.572993,J. Medina
C21548,applied,2025-09-29 03:34:20.572993,G. Duarte
C21549,applied,2025-09-12 03:34:20.572993,G. Duarte
C21549,screening,2025-09-13 03:34:20.572993,G. Duarte
C21549,interview_tech,2025-09-21 03:34:20.572993,G. Duarte
C21550,applied,2025-09-25 03:34:20.572993,G. Duarte
C21550,screening,2025-10-02 03:34:20.572993,G. Duarte
C21551,applied,2025-09-21 03:34:20.572993,G. Duarte
C21551,screening,2025-09-25 03:34:20.572993,G. Duarte
C21551,interview_tech,2025-10-03 03:34:20.572993,G. Duarte
C21552,applied,2025-09-27 03:34:20.572993,G. Duarte
C21553,applied,2025-10-06 03:34:20.572993,G. Duarte
C21553,screening,2025-10-12 03:34:20.572993,G. Duarte
C21553,interview_tech,2025-10-23 03:34:20.572993,G. Duarte
C21554,applied,2025-09-09 03:34:20.572993,G. Duarte
C21554,screening,2025-09-16 03:34:20.572993,G. Duarte
C21555,applied,2025-09-11 03:34:20.572993,G. Duarte
C21555,screening,2025-09-12 03:34:20.572993,G. Duarte
C21556,applied,2025-09-13 03:34:20.572993,G. Duarte
C21557,applied,2025-09-05 03:34:20.572993,G. Duarte
C21557,screening,2025-09-07 03:34:20.572993,G. Duarte
C21558,applied,2025-09-26 03:34:20.572993,G. Duarte
C21558,screening,2025-09-29 03:34:20.572993,G. Duarte
C21559,applied,2025-09-24 03:34:20.572993,G. Duarte
C21559,screening,2025-09-29 03:34:20.572993,G. Duarte
C21560,applied,2025-10-06 03:34:20.572993,L. Torres
C21561,applied,2025-09-24 03:34:20.572993,L. Torres
C21561,screening,2025-09-28 03:34:20.572993,L. Torres
C21561,interview_tech,2025-10-07 03:34:20.572993,L. Torres
C21562,applied,2025-09-25 03:34:20.572993,L. Torres
C21563,applied,2025-09-04 03:34:20.572993,L. Torres
C21564,applied,2025-10-05 03:34:20.572993,L. Torres
C21564,screening,2025-10-06 03:34:20.572993,L. Torres
C21565,applied,2025-09-27 03:34:20.572993,L. Torres
C21565,screening,2025-10-06 03:34:20.572993,L. Torres
C21565,interview_tech,2025-10-11 03:34:20.572993,L. Torres
C21566,applied,2025-10-12 03:34:20.572993,L. Torres
C21567,applied,2025-09-27 03:34:20.572993,L. Torres
C21567,screening,2025-10-06 03:34:20.572993,L. Torres
C21568,applied,2025-09-09 03:34:20.572993,L. Torres
C21569,applied,2025-10-03 03:34:20.572993,L. Torres
C21570,applied,2025-10-01 03:34:20.572993,L. Torres
C21570,screening,2025-10-03 03:34:20.572993,L. Torres
C21571,applied,2025-09-10 03:34:20.572993,L. Torres
C21571,screening,2025-09-18 03:34:20.572993,L. Torres
C21572,applied,2025-09-11 03:34:20.572993,L. Torres
C21572,screening,2025-09-12 03:34:20.572993,L. Torres
C21573,applied,2024-05-03 03:34:20.572993,L. Torres
C21573,screening,2024-05-13 03:34:20.572993,L. Torres
C21573,interview_tech,2024-05-19 03:34:20.572993,L. Torres
C21574,applied,2024-05-28 03:34:20.572993,L. Torres
C21575,applied,2024-05-28 03:34:20.572993,L. Torres
C21575,screening,2024-06-04 03:34:20.572993,L. Torres
C21575,interview_tech,2024-06-14 03:34:20.572993,L. Torres
C21575,interview_mgr,2024-06-22 03:34:20.572993,L. Torres
C21576,applied,2024-05-07 03:34:20.572993,L. Torres
C21576,screening,2024-05-14 03:34:20.572993,L. Torres
C21577,applied,2024-05-28 03:34:20.572993,L. Torres
C21578,applied,2024-05-17 03:34:20.572993,L. Torres
C21579,applied,2024-05-27 03:34:20.572993,L. Torres
C21580,applied,2024-05-04 03:34:20.572993,L. Torres
C21580,screening,2024-05-09 03:34:20.572993,L. Torres
C21581,applied,2025-04-18 03:34:20.572993,G. Duarte
C21581,screening,2025-04-29 03:34:20.572993,G. Duarte
C21582,applied,2025-04-12 03:34:20.572993,G. Duarte
C21582,screening,2025-04-25 03:34:20.572993,G. Duarte
C21582,interview_tech,2025-04-28 03:34:20.572993,G. Duarte
C21583,applied,2025-04-29 03:34:20.572993,G. Duarte
C21583,screening,2025-05-08 03:34:20.572993,G. Duarte
C21583,interview_tech,2025-05-09 03:34:20.572993,G. Duarte
C21584,applied,2025-03-31 03:34:20.572993,G. Duarte
C21584,screening,2025-04-08 03:34:20.572993,G. Duarte
C21585,applied,2025-03-31 03:34:20.572993,G. Duarte
C21586,applied,2025-05-05 03:34:20.572993,G. Duarte
C21587,applied,2025-04-15 03:34:20.572993,G. Duarte
C21587,screening,2025-04-16 03:34:20.572993,G. Duarte
C21588,applied,2025-04-01 03:34:20.572993,G. Duarte
C21588,screening,2025-04-07 03:34:20.572993,G. Duarte
C21588,interview_tech,2025-04-12 03:34:20.572993,G. Duarte
C21589,applied,2025-04-21 03:34:20.572993,G. Duarte
C21589,screening,2025-04-24 03:34:20.572993,G. Duarte
C21589,interview_tech,2025-05-01 03:34:20.572993,G. Duarte
C21590,applied,2025-04-25 03:34:20.572993,G. Duarte
C21590,screening,2025-04-30 03:34:20.572993,G. Duarte
C21591,applied,2025-03-23 03:34:20.572993,G. Duarte
C21591,screening,2025-03-28 03:34:20.572993,G. Duarte
C21592,applied,2025-03-30 03:34:20.572993,G. Duarte
C21592,screening,2025-04-12 03:34:20.572993,G. Duarte
C21593,applied,2025-04-22 03:34:20.572993,G. Duarte
C21593,screening,2025-05-02 03:34:20.572993,G. Duarte
C21594,applied,2025-04-18 03:34:20.572993,G. Duarte
C21595,applied,2025-07-29 03:34:20.572993,L. Torres
C21595,screening,2025-07-31 03:34:20.572993,L. Torres
C21595,interview_tech,2025-08-04 03:34:20.572993,L. Torres
C21595,interview_mgr,2025-08-14 03:34:20.572993,L. Torres
C21596,applied,2025-08-01 03:34:20.572993,L. Torres
C21596,screening,2025-08-04 03:34:20.572993,L. Torres
C21597,applied,2025-07-09 03:34:20.572993,L. Torres
C21598,applied,2025-08-01 03:34:20.572993,L. Torres
C21598,screening,2025-08-05 03:34:20.572993,L. Torres
C21599,applied,2025-07-25 03:34:20.572993,L. Torres
C21599,screening,2025-07-31 03:34:20.572993,L. Torres
C21600,applied,2025-07-22 03:34:20.572993,L. Torres
C21600,screening,2025-07-23 03:34:20.572993,L. Torres
C21600,interview_tech,2025-07-27 03:34:20.572993,L. Torres
C21600,interview_mgr,2025-08-06 03:34:20.572993,L. Torres
C21601,applied,2025-08-02 03:34:20.572993,L. Torres
C21601,screening,2025-08-10 03:34:20.572993,L. Torres
C21602,applied,2025-07-30 03:34:20.572993,L. Torres
C21603,applied,2025-07-16 03:34:20.572993,L. Torres
C21604,applied,2025-06-27 03:34:20.572993,L. Torres
C21604,screening,2025-06-30 03:34:20.572993,L. Torres
C21604,interview_tech,2025-07-08 03:34:20.572993,L. Torres
C21604,interview_mgr,2025-07-13 03:34:20.572993,L. Torres
C21605,applied,2025-07-26 03:34:20.572993,L. Torres
C21606,applied,2025-07-16 03:34:20.572993,L. Torres
C21606,screening,2025-07-25 03:34:20.572993,L. Torres
C21607,applied,2025-08-01 03:34:20.572993,L. Torres
C21607,screening,2025-08-04 03:34:20.572993,L. Torres
C21608,applied,2025-07-31 03:34:20.572993,L. Torres
C21608,screening,2025-08-02 03:34:20.572993,L. Torres
C21609,applied,2025-08-08 03:34:20.572993,L. Torres
C21609,screening,2025-08-15 03:34:20.572993,L. Torres
C21609,interview_tech,2025-08-18 03:34:20.572993,L. Torres
C21609,interview_mgr,2025-08-22 03:34:20.572993,L. Torres
C21610,applied,2025-07-12 03:34:20.572993,L. Torres
C21610,screening,2025-07-20 03:34:20.572993,L. Torres
C21611,applied,2025-07-07 03:34:20.572993,L. Torres
C21611,screening,2025-07-14 03:34:20.572993,L. Torres
C21612,applied,2025-02-21 03:34:20.572993,F. Aguirre
C21613,applied,2025-02-03 03:34:20.572993,F. Aguirre
C21613,screening,2025-02-04 03:34:20.572993,F. Aguirre
C21614,applied,2025-02-02 03:34:20.572993,F. Aguirre
C21614,screening,2025-02-10 03:34:20.572993,F. Aguirre
C21614,interview_tech,2025-02-18 03:34:20.572993,F. Aguirre
C21615,applied,2025-02-20 03:34:20.572993,F. Aguirre
C21615,screening,2025-02-23 03:34:20.572993,F. Aguirre
C21616,applied,2025-03-01 03:34:20.572993,F. Aguirre
C21616,screening,2025-03-06 03:34:20.572993,F. Aguirre
C21617,applied,2025-02-24 03:34:20.572993,F. Aguirre
C21618,applied,2025-02-18 03:34:20.572993,F. Aguirre
C21619,applied,2025-02-21 03:34:20.572993,F. Aguirre
C21619,screening,2025-02-27 03:34:20.572993,F. Aguirre
C21619,interview_tech,2025-03-03 03:34:20.572993,F. Aguirre
C21620,applied,2025-01-28 03:34:20.572993,F. Aguirre
C21620,screening,2025-02-05 03:34:20.572993,F. Aguirre
C21621,applied,2025-02-03 03:34:20.572993,F. Aguirre
C21622,applied,2025-02-28 03:34:20.572993,F. Aguirre
C21623,applied,2025-02-01 03:34:20.572993,F. Aguirre
C21624,applied,2025-02-27 03:34:20.572993,F. Aguirre
C21624,screening,2025-03-04 03:34:20.572993,F. Aguirre
C21624,interview_tech,2025-03-09 03:34:20.572993,F. Aguirre
