id,job_id,source,experience_years,education,gender,applied_date,city,expected_salary
C22033,JR1152,Portal Empleo,5,Universitario,M,2025-01-15 03:34:20.572993,CABA,3340173
C22034,JR1152,Portal Empleo,1,Universitario,M,2025-01-18 03:34:20.572993,GBA Norte,3841600
C22035,JR1152,Universidades,6,Universitario,M,2024-12-23 03:34:20.572993,CABA,3161510
C22036,JR1152,LinkedIn,5,Universitario,M,2024-12-16 03:34:20.572993,CABA,3550707
C22037,JR1152,LinkedIn,5,Bootcamp,M,2024-12-20 03:34:20.572993,CABA,3244886
C22038,JR1153,Referido,8,Bootcamp,F,2024-01-02 03:34:20.572993,CABA,1977390
C22039,JR1153,Portal Empleo,2,Universitario,M,2023-12-23 03:34:20.572993,Mendoza,1900137
C22040,JR1153,Agencia,4,Terciario,F,2023-12-29 03:34:20.572993,CABA,1945749
C22041,JR1153,LinkedIn,5,Universitario,M,2023-12-21 03:34:20.572993,Rosario,1967179
C22042,JR1153,LinkedIn,2,Universitario,M,2024-01-07 03:34:20.572993,Córdoba,1783252
C22043,JR1153,Referido,4,Terciario,M,2024-01-05 03:34:20.572993,Córdoba,1531354
C22044,JR1153,LinkedIn,5,Universitario,M,2023-12-02 03:34:20.572993,GBA Sur,2010962
C22045,JR1153,Agencia,3,Universitario,M,2024-01-03 03:34:20.572993,CABA,1527431
C22046,JR1153,Referido,7,Terciario,F,2023-12-05 03:34:20.572993,GBA Norte,1781972
C22047,JR1153,Agencia,0,Universitario,M,2023-12-08 03:34:20.572993,Rosario,1730680
C22048,JR1153,Referido,7,Terciario,F,2023-12-04 03:34:20.572993,Córdoba,2007565
C22049,JR1153,Agencia,6,Posgrado,M,2023-12-29 03:34:20.572993,CABA,2118329
C22050,JR1153,LinkedIn,3,Bootcamp,M,2023-12-02 03:34:20.572993,CABA,1890807
C22051,JR1153,Agencia,2,Universitario,M,2023-12-19 03:34:20.572993,CABA,1815023
C22052,JR1153,LinkedIn,0,Universitario,M,2023-12-18 03:34:20.572993,CABA,1769101
C22053,JR1153,Referido,2,Universitario,M,2023-12-15 03:34:20.572993,Mendoza,1931065
C22054,JR1153,LinkedIn,7,Universitario,F,2023-12-04 03:34:20.572993,CABA,1674102
C22055,JR1154,Referido,4,Bootcamp,M,2025-06-17 03:34:20.572993,CABA,2869335
C22056,JR1154,LinkedIn,7,Terciario,F,2025-06-24 03:34:20.572993,GBA Sur,3091912
C22057,JR1154,LinkedIn,2,Universitario,M,2025-06-15 03:34:20.572993,CABA,3194229
C22058,JR1154,Universidades,6,Universitario,F,2025-06-18 03:34:20.572993,CABA,2754667
C22059,JR1154,LinkedIn,2,Universitario,M,2025-07-07 03:34:20.572993,CABA,3745585
C22060,JR1154,Agencia,2,Universitario,F,2025-07-07 03:34:20.572993,CABA,3143414
C22061,JR1154,Universidades,4,Bootcamp,F,2025-07-10 03:34:20.572993,GBA Norte,3066780
C22062,JR1155,LinkedIn,2,Universitario,M,2025-03-30 03:34:20.572993,Córdoba,3131491
C22063,JR1155,Portal Empleo,0,Universitario,M,2025-03-26 03:34:20.572993,Rosario,2636990
C22064,JR1155,LinkedIn,4,Bootcamp,M,2025-03-27 03:34:20.572993,GBA Norte,2870017
C22065,JR1155,LinkedIn,4,Universitario,M,2025-04-19 03:34:20.572993,GBA Sur,3014019
C22066,JR1155,LinkedIn,7,Posgrado,F,2025-03-27 03:34:20.572993,CABA,2740687
C22067,JR1155,Orgánico,6,Terciario,F,2025-03-16 03:34:20.572993,CABA,2932554
C22068,JR1155,LinkedIn,7,Bootcamp,F,2025-03-29 03:34:20.572993,CABA,3077757
C22069,JR1155,Referido,6,Terciario,F,2025-03-27 03:34:20.572993,Rosario,2847528
C22070,JR1155,Referido,5,Bootcamp,F,2025-04-17 03:34:20.572993,CABA,3409538
C22071,JR1155,Agencia,1,Terciario,M,2025-04-09 03:34:20.572993,CABA,2915052
C22072,JR1155,LinkedIn,4,Universitario,F,2025-03-20 03:34:20.572993,Rosario,2959594
C22073,JR1155,Portal Empleo,5,Universitario,F,2025-04-04 03:34:20.572993,CABA,2923391
C22074,JR1155,Portal Empleo,8,Universitario,M,2025-04-16 03:34:20.572993,CABA,2961058
C22075,JR1155,Portal Empleo,6,Universitario,F,2025-03-29 03:34:20.572993,GBA Norte,2839524
C22076,JR1156,Orgánico,7,Bootcamp,F,2025-02-05 03:34:20.572993,GBA Sur,2481053
C22077,JR1156,Agencia,1,Universitario,F,2025-01-29 03:34:20.572993,Mendoza,2506768
C22078,JR1156,LinkedIn,3,Universitario,M,2025-01-07 03:34:20.572993,Córdoba,2370646
C22079,JR1156,Referido,5,Terciario,F,2025-02-07 03:34:20.572993,CABA,2271279
C22080,JR1156,LinkedIn,7,Posgrado,M,2025-02-10 03:34:20.572993,GBA Norte,2184565
C22081,JR1156,LinkedIn,4,Universitario,M,2025-01-07 03:34:20.572993,CABA,2187064
C22082,JR1156,Referido,4,Bootcamp,F,2025-01-12 03:34:20.572993,CABA,2656049
C22083,JR1156,LinkedIn,6,Universitario,F,2025-01-15 03:34:20.572993,CABA,2204677
C22084,JR1156,Referido,1,Terciario,M,2025-01-22 03:34:20.572993,CABA,1934178
C22085,JR1156,Universidades,8,Universitario,M,2025-01-21 03:34:20.572993,CABA,2543917
C22086,JR1156,LinkedIn,2,Universitario,F,2025-01-06 03:34:20.572993,CABA,2004010
C22087,JR1156,Orgánico,0,Universitario,F,2025-01-10 03:34:20.572993,GBA Norte,2076363
C22088,JR1156,Referido,4,Posgrado,F,2025-01-31 03:34:20.572993,CABA,2252067
C22089,JR1156,Portal Empleo,8,Terciario,M,2025-02-08 03:34:20.572993,CABA,2262159
C22090,JR1156,Agencia,5,Universitario,M,2025-01-28 03:34:20.572993,Mendoza,2257643
C22091,JR1156,LinkedIn,6,Bootcamp,M,2025-01-06 03:34:20.572993,GBA Sur,2296961
C22092,JR1156,Referido,4,Terciario,F,2025-01-06 03:34:20.572993,GBA Norte,2148180
C22093,JR1156,LinkedIn,4,Terciario,M,2025-02-10 03:34:20.572993,CABA,1982581
C22094,JR1156,LinkedIn,0,Universitario,F,2025-01-16 03:34:20.572993,CABA,2203495
C22095,JR1156,Orgánico,0,Universitario,M,2025-01-10 03:34:20.572993,CABA,2059099
C22096,JR1157,Agencia,4,Universitario,M,2024-11-05 03:34:20.572993,CABA,3605230
C22097,JR1157,LinkedIn,7,Universitario,F,2024-10-19 03:34:20.572993,GBA Sur,3246987
C22098,JR1157,LinkedIn,5,Bootcamp,F,2024-10-25 03:34:20.572993,CABA,3337837
C22099,JR1157,Referido,6,Posgrado,F,2024-11-19 03:34:20.572993,CABA,3759554
C22100,JR1157,LinkedIn,8,Universitario,M,2024-11-12 03:34:20.572993,CABA,3454507
C22101,JR1157,Portal Empleo,5,Universitario,M,2024-11-11 03:34:20.572993,CABA,3180403
C22102,JR1157,LinkedIn,4,Universitario,F,2024-11-03 03:34:20.572993,CABA,3314524
C22103,JR1157,Referido,2,Posgrado,M,2024-10-12 03:34:20.572993,Córdoba,3401060
C22104,JR1157,LinkedIn,9,Universitario,M,2024-11-11 03:34:20.572993,Mendoza,3560670
C22105,JR1157,LinkedIn,5,Posgrado,F,2024-10-18 03:34:20.572993,CABA,3395496
C22106,JR1157,Portal Empleo,2,Universitario,M,2024-10-26 03:34:20.572993,GBA Sur,3162772
C22107,JR1157,Referido,1,Terciario,M,2024-10-17 03:34:20.572993,CABA,3700671
C22108,JR1157,Universidades,7,Universitario,F,2024-10-27 03:34:20.572993,GBA Norte,3086033
C22109,JR1158,Agencia,1,Terciario,M,2025-01-15 03:34:20.572993,GBA Norte,3641938
C22110,JR1158,LinkedIn,9,Posgrado,M,2025-01-18 03:34:20.572993,CABA,3565986
C22111,JR1158,LinkedIn,0,Universitario,F,2025-01-11 03:34:20.572993,CABA,3462456
C22112,JR1158,Agencia,8,Terciario,M,2025-01-30 03:34:20.572993,CABA,3222950
C22113,JR1158,Orgánico,5,Universitario,F,2025-01-09 03:34:20.572993,CABA,2769583
C22114,JR1158,Agencia,4,Posgrado,M,2025-01-12 03:34:20.572993,GBA Norte,3053895
C22115,JR1158,LinkedIn,4,Universitario,F,2025-01-19 03:34:20.572993,CABA,3589112
C22116,JR1158,Universidades,9,Universitario,M,2025-01-21 03:34:20.572993,Córdoba,3599026
C22117,JR1158,LinkedIn,6,Universitario,M,2025-01-17 03:34:20.572993,GBA Norte,3900684
C22118,JR1158,Portal Empleo,2,Posgrado,F,2025-01-28 03:34:20.572993,CABA,3498200
C22119,JR1158,Orgánico,0,Universitario,F,2025-01-24 03:34:20.572993,Mendoza,3500515
C22120,JR1158,LinkedIn,4,Posgrado,M,2025-01-15 03:34:20.572993,CABA,3296964
C22121,JR1158,Orgánico,4,Posgrado,M,2025-01-13 03:34:20.572993,Mendoza,3384312
C22122,JR1158,LinkedIn,0,Posgrado,F,2025-01-28 03:34:20.572993,CABA,3487353
C22123,JR1158,Universidades,4,Bootcamp,X,2025-01-14 03:34:20.572993,CABA,3937175
C22124,JR1159,LinkedIn,3,Universitario,M,2025-07-29 03:34:20.572993,Córdoba,2769628
C22125,JR1159,Orgánico,4,Terciario,F,2025-08-15 03:34:20.572993,Rosario,2610399
C22126,JR1159,LinkedIn,6,Universitario,M,2025-08-06 03:34:20.572993,CABA,2551493
C22127,JR1159,Portal Empleo,8,Terciario,M,2025-07-25 03:34:20.572993,Córdoba,2242016
C22128,JR1159,Referido,6,Terciario,M,2025-07-22 03:34:20.572993,CABA,2421372
C22129,JR1159,Referido,2,Terciario,F,2025-07-26 03:34:20.572993,Córdoba,2620165
C22130,JR1159,LinkedIn,5,Universitario,F,2025-07-21 03:34:20.572993,GBA Norte,2697318
C22131,JR1159,Portal Empleo,4,Terciario,F,2025-07-31 03:34:20.572993,Córdoba,2514208
C22132,JR1159,LinkedIn,1,Universitario,X,2025-08-09 03:34:20.572993,CABA,2932455
C22133,JR1159,Referido,5,Posgrado,F,2025-08-15 03:34:20.572993,Rosario,2860591
C22134,JR1159,LinkedIn,9,Universitario,F,2025-07-20 03:34:20.572993,CABA,2789879
C22135,JR1160,Orgánico,4,Bootcamp,M,2025-09-27 03:34:20.572993,CABA,2226017
C22136,JR1160,LinkedIn,0,Universitario,F,2025-09-29 03:34:20.572993,Mendoza,2241833
C22137,JR1160,LinkedIn,4,Universitario,F,2025-10-18 03:34:20.572993,CABA,1968299
C22138,JR1160,LinkedIn,1,Universitario,M,2025-10-24 03:34:20.572993,GBA Norte,1971901
C22139,JR1160,LinkedIn,6,Universitario,F,2025-10-04 03:34:20.572993,GBA Norte,2032228
C22140,JR1160,LinkedIn,5,Universitario,M,2025-10-21 03:34:20.572993,CABA,1984543
C22141,JR1160,Referido,4,Terciario,F,2025-10-01 03:34:20.572993,CABA,1789105
C22142,JR1160,Agencia,3,Universitario,M,2025-10-13 03:34:20.572993,CABA,2120852
C22143,JR1160,Portal Empleo,3,Universitario,F,2025-10-05 03:34:20.572993,Córdoba,2052601
C22144,JR1160,Referido,4,Posgrado,M,2025-09-28 03:34:20.572993,CABA,2230070
C22145,JR1160,LinkedIn,2,Universitario,F,2025-10-13 03:34:20.572993,CABA,1826510
C22146,JR1160,Portal Empleo,1,Universitario,F,2025-10-06 03:34:20.572993,GBA Sur,2185857
C22147,JR1160,LinkedIn,7,Universitario,F,2025-10-17 03:34:20.572993,CABA,2382144
C22148,JR1160,Agencia,3,Terciario,M,2025-09-27 03:34:20.572993,CABA,1918280
C22149,JR1161,LinkedIn,4,Bootcamp,M,2024-04-10 03:34:20.572993,Córdoba,1470407
C22150,JR1161,LinkedIn,5,Posgrado,M,2024-03-22 03:34:20.572993,CABA,1559887
C22151,JR1161,LinkedIn,5,Terciario,M,2024-04-11 03:34:20.572993,CABA,1591820
C22152,JR1161,Agencia,1,Terciario,M,2024-03-16 03:34:20.572993,Córdoba,1282825
C22153,JR1161,LinkedIn,0,Universitario,F,2024-03-21 03:34:20.572993,CABA,1640341
C22154,JR1161,Referido,3,Universitario,M,2024-04-02 03:34:20.572993,Mendoza,1319760
C22155,JR1161,LinkedIn,5,Bootcamp,M,2024-03-17 03:34:20.572993,GBA Norte,1633987
C22156,JR1161,Portal Empleo,2,Posgrado,F,2024-03-30 03:34:20.572993,CABA,1310667
C22157,JR1161,Orgánico,3,Universitario,F,2024-03-14 03:34:20.572993,CABA,1452590
C22158,JR1161,Referido,9,Terciario,F,2024-03-31 03:34:20.572993,CABA,1650689
C22159,JR1161,Referido,0,Posgrado,M,2024-04-09 03:34:20.572993,Rosario,1455894
C22160,JR1161,Orgánico,2,Universitario,F,2024-04-04 03:34:20.572993,Córdoba,1663503
C22161,JR1161,Referido,9,Universitario,M,2024-04-10 03:34:20.572993,CABA,1539814
C22162,JR1161,Referido,4,Universitario,M,2024-03-12 03:34:20.572993,GBA Norte,1549251
C22163,JR1161,Referido,2,Terciario,F,2024-03-30 03:34:20.572993,Rosario,1480214
C22164,JR1162,Portal Empleo,7,Universitario,M,2025-01-28 03:34:20.572993,Córdoba,3870387
C22165,JR1162,LinkedIn,4,Universitario,F,2025-02-21 03:34:20.572993,GBA Norte,4770685
C22166,JR1162,Agencia,3,Universitario,F,2025-02-06 03:34:20.572993,CABA,4218343
C22167,JR1162,Referido,4,Terciario,F,2025-01-19 03:34:20.572993,Rosario,3689819
C22168,JR1162,LinkedIn,2,Universitario,F,2025-02-02 03:34:20.572993,Rosario,4374705
C22169,JR1162,Agencia,1,Universitario,M,2025-01-21 03:34:20.572993,CABA,3699300
C22170,JR1162,LinkedIn,4,Universitario,F,2025-02-04 03:34:20.572993,CABA,4144672
C22171,JR1162,LinkedIn,1,Universitario,M,2025-02-16 03:34:20.572993,CABA,3757424
C22172,JR1162,Portal Empleo,4,Terciario,M,2025-02-03 03:34:20.572993,GBA Sur,3885695
C22173,JR1162,Orgánico,5,Universitario,F,2025-01-23 03:34:20.572993,CABA,4234881
C22174,JR1162,Orgánico,6,Universitario,M,2025-02-14 03:34:20.572993,Rosario,4253708
C22175,JR1162,Orgánico,7,Universitario,M,2025-01-22 03:34:20.572993,Rosario,3764546
C22176,JR1162,Agencia,3,Universitario,M,2025-01-25 03:34:20.572993,CABA,4226649
C22177,JR1162,LinkedIn,5,Terciario,F,2025-01-21 03:34:20.572993,Córdoba,3622511
C22178,JR1163,LinkedIn,5,Terciario,F,2024-01-13 03:34:20.572993,CABA,4136678
C22179,JR1163,Agencia,5,Posgrado,M,2024-01-20 03:34:20.572993,Córdoba,3809787
C22180,JR1163,LinkedIn,3,Terciario,F,2024-01-07 03:34:20.572993,CABA,3799733
C22181,JR1163,Portal Empleo,1,Terciario,F,2023-12-31 03:34:20.572993,GBA Norte,3558428
C22182,JR1163,Portal Empleo,5,Universitario,M,2024-01-04 03:34:20.572993,CABA,3578539
C22183,JR1163,LinkedIn,0,Universitario,F,2023-12-28 03:34:20.572993,CABA,4053885
C22184,JR1163,Orgánico,3,Posgrado,M,2023-12-31 03:34:20.572993,CABA,3915803
C22185,JR1163,Referido,0,Universitario,M,2024-01-29 03:34:20.572993,GBA Sur,4081381
C22186,JR1163,Referido,1,Universitario,M,2024-01-06 03:34:20.572993,CABA,3591287
C22187,JR1163,Universidades,2,Terciario,M,2023-12-27 03:34:20.572993,GBA Sur,3738982
C22188,JR1163,Referido,7,Universitario,F,2024-01-19 03:34:20.572993,CABA,3897473
C22189,JR1163,LinkedIn,6,Terciario,M,2024-01-07 03:34:20.572993,CABA,3739533
C22190,JR1164,Referido,3,Universitario,M,2024-10-11 03:34:20.572993,Córdoba,4061205
C22191,JR1164,Agencia,6,Universitario,F,2024-10-13 03:34:20.572993,CABA,3743763
C22192,JR1164,Agencia,6,Posgrado,F,2024-10-27 03:34:20.572993,CABA,3555263
C22193,JR1164,Agencia,4,Universitario,M,2024-10-21 03:34:20.572993,Rosario,4046818
C22194,JR1164,Portal Empleo,1,Universitario,F,2024-10-24 03:34:20.572993,CABA,3480442
C22195,JR1164,LinkedIn,3,Terciario,M,2024-10-19 03:34:20.572993,Córdoba,4549801
C22196,JR1164,Agencia,4,Universitario,F,2024-10-29 03:34:20.572993,GBA Norte,3827731
C22197,JR1164,Orgánico,1,Universitario,F,2024-10-31 03:34:20.572993,Rosario,3804625
C22198,JR1164,LinkedIn,5,Posgrado,F,2024-09-25 03:34:20.572993,CABA,3993406
C22199,JR1164,LinkedIn,5,Bootcamp,M,2024-10-05 03:34:20.572993,CABA,4052476
C22200,JR1164,Universidades,5,Universitario,M,2024-09-23 03:34:20.572993,CABA,3778068
C22201,JR1164,Agencia,5,Universitario,M,2024-10-28 03:34:20.572993,Córdoba,3986541
C22202,JR1165,Orgánico,6,Universitario,F,2024-12-13 03:34:20.572993,Córdoba,2691460
C22203,JR1165,Orgánico,4,Universitario,F,2024-12-08 03:34:20.572993,CABA,3073266
C22204,JR1165,Referido,5,Universitario,F,2024-12-01 03:34:20.572993,Mendoza,2990530
C22205,JR1165,Portal Empleo,3,Universitario,F,2024-12-03 03:34:20.572993,Rosario,2694508
C22206,JR1165,Referido,3,Universitario,M,2024-12-27 03:34:20.572993,CABA,2716245
C22207,JR1165,LinkedIn,7,Terciario,M,2024-12-18 03:34:20.572993,CABA,2681452
C22208,JR1165,Portal Empleo,0,Universitario,F,2024-12-15 03:34:20.572993,CABA,2792999
C22209,JR1165,Referido,6,Universitario,X,2024-11-25 03:34:20.572993,Rosario,2912092
C22210,JR1165,Portal Empleo,2,Posgrado,M,2024-12-15 03:34:20.572993,GBA Norte,2952699
C22211,JR1165,Referido,2,Posgrado,M,2025-01-03 03:34:20.572993,Rosario,2833760
C22212,JR1165,Referido,5,Bootcamp,F,2024-12-18 03:34:20.572993,CABA,2851072
C22213,JR1166,LinkedIn,0,Terciario,F,2024-05-10 03:34:20.572993,Mendoza,3873813
C22214,JR1166,LinkedIn,2,Universitario,M,2024-04-06 03:34:20.572993,GBA Sur,4180473
C22215,JR1166,LinkedIn,2,Universitario,F,2024-04-08 03:34:20.572993,CABA,3797544
C22216,JR1166,LinkedIn,3,Posgrado,F,2024-04-05 03:34:20.572993,GBA Norte,4483801
C22217,JR1166,Universidades,2,Universitario,F,2024-05-06 03:34:20.572993,Córdoba,4309754
C22218,JR1166,LinkedIn,8,Terciario,F,2024-04-27 03:34:20.572993,CABA,3811601
C22219,JR1166,LinkedIn,8,Universitario,M,2024-04-29 03:34:20.572993,GBA Norte,3868835
C22220,JR1166,Referido,0,Bootcamp,M,2024-04-20 03:34:20.572993,GBA Sur,2984517
C22221,JR1166,Portal Empleo,5,Posgrado,F,2024-04-07 03:34:20.572993,CABA,3520683
C22222,JR1166,LinkedIn,6,Universitario,F,2024-04-26 03:34:20.572993,GBA Norte,3762303
C22223,JR1166,Agencia,5,Posgrado,M,2024-05-04 03:34:20.572993,Córdoba,3770984
C22224,JR1166,Agencia,2,Terciario,F,2024-04-23 03:34:20.572993,Mendoza,4056095
C22225,JR1166,LinkedIn,3,Universitario,M,2024-05-06 03:34:20.572993,GBA Norte,4130929
C22226,JR1166,LinkedIn,2,Universitario,M,2024-05-01 03:34:20.572993,Córdoba,3399400
C22227,JR1166,Orgánico,3,Universitario,F,2024-04-07 03:34:20.572993,CABA,3551324
C22228,JR1166,Agencia,1,Terciario,F,2024-04-30 03:34:20.572993,CABA,3486932
C22229,JR1166,Portal Empleo,4,Posgrado,X,2024-04-08 03:34:20.572993,Rosario,3470477
C22230,JR1166,LinkedIn,0,Universitario,F,2024-04-13 03:34:20.572993,CABA,3889902
C22231,JR1167,LinkedIn,3,Bootcamp,F,2024-11-09 03:34:20.572993,CABA,4449744
C22232,JR1167,Referido,1,Terciario,M,2024-10-09 03:34:20.572993,CABA,4559708
C22233,JR1167,LinkedIn,5,Universitario,F,2024-11-05 03:34:20.572993,CABA,4525801
C22234,JR1167,Referido,2,Universitario,X,2024-10-12 03:34:20.572993,GBA Sur,3541057
C22235,JR1167,Portal Empleo,5,Posgrado,F,2024-10-21 03:34:20.572993,Rosario,3991334
C22236,JR1167,LinkedIn,7,Universitario,M,2024-10-23 03:34:20.572993,CABA,4202662
C22237,JR1167,Agencia,8,Universitario,M,2024-10-13 03:34:20.572993,CABA,4389447
C22238,JR1168,Agencia,0,Terciario,M,2024-11-11 03:34:20.572993,Rosario,3413036
C22239,JR1168,LinkedIn,2,Posgrado,M,2024-12-10 03:34:20.572993,CABA,3997185
C22240,JR1168,Agencia,3,Universitario,X,2024-12-10 03:34:20.572993,Rosario,4734829
C22241,JR1168,LinkedIn,5,Terciario,M,2024-12-06 03:34:20.572993,Rosario,4221985
C22242,JR1168,Agencia,0,Universitario,F,2024-11-29 03:34:20.572993,Mendoza,4708260
C22243,JR1168,LinkedIn,2,Universitario,M,2024-12-12 03:34:20.572993,CABA,4475823
C22244,JR1168,LinkedIn,4,Terciario,F,2024-12-01 03:34:20.572993,CABA,4054466
C22245,JR1168,Portal Empleo,4,Terciario,M,2024-11-12 03:34:20.572993,Córdoba,4427083
C22246,JR1168,Referido,5,Posgrado,F,2024-12-05 03:34:20.572993,GBA Norte,4612334
C22247,JR1168,Orgánico,5,Terciario,M,2024-11-27 03:34:20.572993,GBA Sur,4132698
C22248,JR1168,LinkedIn,5,Terciario,F,2024-11-13 03:34:20.572993,GBA Norte,4020767
C22249,JR1169,LinkedIn,4,Universitario,M,2024-02-04 03:34:20.572993,GBA Norte,3358119
C22250,JR1169,Referido,4,Bootcamp,F,2024-01-07 03:34:20.572993,CABA,3899938
C22251,JR1169,Referido,6,Terciario,M,2024-02-03 03:34:20.572993,GBA Norte,3910733
C22252,JR1169,LinkedIn,0,Posgrado,M,2023-12-30 03:34:20.572993,CABA,3408500
C22253,JR1169,Portal Empleo,8,Posgrado,M,2024-01-29 03:34:20.572993,CABA,3301340
C22254,JR1169,Portal Empleo,0,Universitario,M,2024-01-18 03:34:20.572993,GBA Sur,3487614
C22255,JR1169,Agencia,1,Universitario,X,2024-01-26 03:34:20.572993,GBA Sur,3584783
C22256,JR1169,Universidades,3,Universitario,M,2024-01-17 03:34:20.572993,GBA Norte,3855632
C22257,JR1169,LinkedIn,6,Universitario,M,2023-12-30 03:34:20.572993,GBA Sur,4105777
C22258,JR1169,Portal Empleo,0,Posgrado,F,2024-01-27 03:34:20.572993,CABA,3462465
C22259,JR1169,LinkedIn,4,Posgrado,M,2024-01-08 03:34:20.572993,GBA Norte,4124488
C22260,JR1169,Portal Empleo,6,Universitario,F,2024-02-03 03:34:20.572993,CABA,3345327
C22261,JR1170,Referido,6,Universitario,F,2024-02-05 03:34:20.572993,CABA,4672678
C22262,JR1170,Universidades,2,Terciario,M,2024-01-31 03:34:20.572993,GBA Norte,4885237
C22263,JR1170,Portal Empleo,3,Universitario,F,2024-02-11 03:34:20.572993,CABA,4102498
C22264,JR1170,Orgánico,2,Universitario,M,2024-02-10 03:34:20.572993,CABA,4068602
C22265,JR1170,Agencia,3,Terciario,F,2024-01-20 03:34:20.572993,Córdoba,4519050
C22266,JR1170,Orgánico,1,Terciario,F,2024-02-13 03:34:20.572993,CABA,4830237
C22267,JR1170,Agencia,2,Terciario,F,2024-02-20 03:34:20.572993,CABA,4390936
C22268,JR1170,Referido,5,Universitario,F,2024-01-15 03:34:20.572993,Mendoza,4754633
C22269,JR1170,LinkedIn,4,Posgrado,F,2024-01-28 03:34:20.572993,Rosario,4684385
C22270,JR1170,LinkedIn,5,Universitario,M,2024-02-04 03:34:20.572993,CABA,3943886
C22271,JR1170,LinkedIn,5,Universitario,F,2024-01-24 03:34:20.572993,Córdoba,4453286
C22272,JR1170,Referido,6,Terciario,M,2024-02-01 03:34:20.572993,GBA Norte,4796789
C22273,JR1170,Referido,6,Terciario,M,2024-01-19 03:34:20.572993,CABA,4137335
C22274,JR1170,Referido,0,Universitario,F,2024-01-22 03:34:20.572993,GBA Sur,4200959
C22275,JR1170,Universidades,2,Universitario,F,2024-02-11 03:34:20.572993,CABA,4847846
C22276,JR1170,Orgánico,3,Universitario,F,2024-01-16 03:34:20.572993,Rosario,4395344
C22277,JR1171,LinkedIn,4,Posgrado,M,2024-11-11 03:34:20.572993,Córdoba,2737420
C22278,JR1171,LinkedIn,2,Universitario,M,2024-11-13 03:34:20.572993,GBA Norte,2286633
C22279,JR1171,Referido,6,Universitario,M,2024-11-03 03:34:20.572993,CABA,2758095
C22280,JR1171,LinkedIn,9,Terciario,M,2024-11-03 03:34:20.572993,CABA,2497725
C22281,JR1171,Agencia,4,Terciario,M,2024-10-31 03:34:20.572993,CABA,2322955
C22282,JR1171,Referido,4,Terciario,M,2024-12-06 03:34:20.572993,CABA,2596433
C22283,JR1171,Referido,6,Universitario,M,2024-11-28 03:34:20.572993,CABA,2815968
C22284,JR1171,Agencia,0,Universitario,M,2024-11-26 03:34:20.572993,CABA,2835904
C22285,JR1171,Agencia,4,Terciario,M,2024-12-07 03:34:20.572993,CABA,2634393
C22286,JR1171,LinkedIn,6,Universitario,F,2024-11-30 03:34:20.572993,Córdoba,2545703
C22287,JR1171,Portal Empleo,2,Universitario,X,2024-11-18 03:34:20.572993,CABA,2337422
C22288,JR1171,Referido,1,Terciario,M,2024-11-18 03:34:20.572993,Córdoba,2765112
C22289,JR1172,LinkedIn,4,Universitario,F,2024-05-20 03:34:20.572993,CABA,1836370
C22290,JR1172,LinkedIn,4,Posgrado,M,2024-05-26 03:34:20.572993,Córdoba,1821199
C22291,JR1172,Referido,2,Universitario,M,2024-05-23 03:34:20.572993,CABA,1796545
C22292,JR1172,LinkedIn,9,Universitario,F,2024-05-08 03:34:20.572993,CABA,1974659
C22293,JR1172,LinkedIn,3,Terciario,M,2024-04-29 03:34:20.572993,CABA,1949403
C22294,JR1172,Portal Empleo,1,Posgrado,F,2024-05-12 03:34:20.572993,CABA,1990604
C22295,JR1172,Agencia,4,Bootcamp,M,2024-05-14 03:34:20.572993,CABA,1953097
C22296,JR1172,LinkedIn,6,Universitario,F,2024-05-18 03:34:20.572993,GBA Sur,1795116
C22297,JR1172,LinkedIn,4,Universitario,F,2024-04-27 03:34:20.572993,CABA,1776293
C22298,JR1172,Agencia,5,Universitario,M,2024-04-29 03:34:20.572993,Córdoba,1829571
C22299,JR1172,LinkedIn,2,Universitario,F,2024-05-26 03:34:20.572993,CABA,1838463
C22300,JR1173,Orgánico,8,Terciario,M,2024-04-03 03:34:20.572993,Mendoza,3068392
C22301,JR1173,Portal Empleo,5,Universitario,F,2024-05-01 03:34:20.572993,Rosario,2882945
C22302,JR1173,LinkedIn,7,Terciario,M,2024-03-30 03:34:20.572993,CABA,2868419
