id,job_id_x,source,experience_years,education,gender,applied_date,city,expected_salary,employee_id,candidate_id,job_id_y,start_date,time_to_fill_days,time_to_hire_days,employee_id_perf,job_id,retained_90d,rating_6m
C21458,JR1108,Portal Empleo,4,Terciario,F,2025-10-21 03:34:20.572993,CABA,2358331,,,,,,,,,,0.0
C21459,JR1108,Agencia,0,Terciario,F,2025-10-26 03:34:20.572993,Córdoba,2189785,,,,,,,,,,0.0
C21460,JR1108,Referido,6,Bootcamp,F,2025-09-20 03:34:20.572993,GBA Sur,2231982,,,,,,,,,,0.0
C21461,JR1108,Referido,5,Posgrado,M,2025-10-19 03:34:20.572993,CABA,2189734,,,,,,,,,,0.0
C21462,JR1108,LinkedIn,4,Universitario,M,2025-10-11 03:34:20.572993,Córdoba,1989094,,,,,,,,,,0.0
C21463,JR1108,LinkedIn,4,Universitario,M,2025-09-26 03:34:20.572993,GBA Sur,2190078,,,,,,,,,,0.0
C21464,JR1108,LinkedIn,5,Universitario,M,2025-09-20 03:34:20.572993,CABA,2062852,,,,,,,,,,0.0
C21465,JR1109,LinkedIn,4,Universitario,M,2025-08-03 03:34:20.572993,Córdoba,1184844,,,,,,,,,,0.0
C21466,JR1109,LinkedIn,0,Posgrado,M,2025-08-05 03:34:20.572993,CABA,1425328,,,,,,,,,,0.0
C21467,JR1109,Referido,9,Universitario,F,2025-08-19 03:34:20.572993,Córdoba,1447400,,,,,,,,,,0.0
C21468,JR1109,Referido,7,Universitario,F,2025-07-22 03:34:20.572993,Córdoba,1310180,,,,,,,,,,0.0
C21469,JR1109,Orgánico,1,Bootcamp,F,2025-08-16 03:34:20.572993,CABA,1196874,,,,,,,,,,0.0
C21470,JR1109,LinkedIn,3,Universitario,M,2025-08-01 03:34:20.572993,CABA,1541631,,,,,,,,,,0.0
C21471,JR1109,Portal Empleo,3,Universitario,F,2025-07-24 03:34:20.572993,Córdoba,1404683,,,,,,,,,,0.0
C21472,JR1109,Agencia,7,Bootcamp,F,2025-07-24 03:34:20.572993,CABA,1484211,,,,,,,,,,0.0
C21473,JR1109,Referido,0,Bootcamp,F,2025-07-29 03:34:20.572993,CABA,1333115,,,,,,,,,,0.0
C21474,JR1109,LinkedIn,3,Bootcamp,M,2025-07-16 03:34:20.572993,CABA,1355080,E30022,C21474,JR1109,2025-09-06 03:34:20.572993,55.0,17.0,E30022,JR1109,0.0,3.6338965262343503
C21475,JR1109,LinkedIn,0,Universitario,X,2025-07-20 03:34:20.572993,Córdoba,1261722,,,,,,,,,,0.0
C21476,JR1109,LinkedIn,3,Universitario,M,2025-07-19 03:34:20.572993,CABA,1552802,,,,,,,,,,0.0
C21477,JR1109,LinkedIn,3,Universitario,M,2025-07-30 03:34:20.572993,CABA,1676187,,,,,,,,,,0.0
C21478,JR1109,Portal Empleo,4,Terciario,M,2025-08-07 03:34:20.572993,Rosario,1356605,,,,,,,,,,0.0
C21479,JR1109,LinkedIn,2,Universitario,M,2025-08-12 03:34:20.572993,CABA,1394130,,,,,,,,,,0.0
C21480,JR1109,LinkedIn,2,Universitario,F,2025-07-20 03:34:20.572993,CABA,1536664,,,,,,,,,,0.0
C21481,JR1109,Portal Empleo,6,Universitario,F,2025-08-15 03:34:20.572993,GBA Norte,1165022,,,,,,,,,,0.0
C21482,JR1109,Agencia,5,Bootcamp,F,2025-07-28 03:34:20.572993,GBA Sur,1657978,,,,,,,,,,0.0
C21483,JR1109,Referido,5,Bootcamp,M,2025-08-01 03:34:20.572993,GBA Norte,1577141,,,,,,,,,,0.0
C21484,JR1109,Portal Empleo,4,Terciario,F,2025-07-22 03:34:20.572993,CABA,1250569,,,,,,,,,,0.0
C21485,JR1109,LinkedIn,3,Universitario,M,2025-07-17 03:34:20.572993,CABA,1263646,,,,,,,,,,0.0
C21486,JR1110,LinkedIn,4,Posgrado,F,2024-06-15 03:34:20.572993,CABA,2054386,,,,,,,,,,0.0
C21487,JR1110,LinkedIn,5,Universitario,F,2024-07-12 03:34:20.572993,CABA,2067716,,,,,,,,,,0.0
C21488,JR1110,Referido,0,Posgrado,M,2024-07-13 03:34:20.572993,Córdoba,2433885,,,,,,,,,,0.0
C21489,JR1110,Orgánico,5,Posgrado,F,2024-06-26 03:34:20.572993,CABA,2167492,,,,,,,,,,0.0
C21490,JR1110,LinkedIn,5,Universitario,M,2024-06-15 03:34:20.572993,Rosario,2384859,,,,,,,,,,0.0
C21491,JR1110,Referido,4,Universitario,F,2024-06-22 03:34:20.572993,CABA,2557341,,,,,,,,,,0.0
C21492,JR1110,LinkedIn,4,Universitario,F,2024-06-22 03:34:20.572993,CABA,2483262,,,,,,,,,,0.0
C21493,JR1110,Referido,0,Universitario,M,2024-07-05 03:34:20.572993,Córdoba,2501436,,,,,,,,,,0.0
C21494,JR1110,LinkedIn,3,Universitario,M,2024-06-24 03:34:20.572993,CABA,2452016,,,,,,,,,,0.0
C21495,JR1110,LinkedIn,8,Posgrado,F,2024-06-27 03:34:20.572993,CABA,2521683,,,,,,,,,,0.0
C21496,JR1110,Agencia,4,Bootcamp,M,2024-07-14 03:34:20.572993,CABA,2329212,,,,,,,,,,0.0
C21497,JR1110,Referido,3,Universitario,M,2024-06-14 03:34:20.572993,Rosario,2213493,,,,,,,,,,0.0
C21498,JR1110,Referido,4,Bootcamp,F,2024-06-21 03:34:20.572993,CABA,2076899,,,,,,,,,,0.0
C21499,JR1111,LinkedIn,5,Universitario,F,2023-11-25 03:34:20.572993,Mendoza,3200231,,,,,,,,,,0.0
C21500,JR1111,LinkedIn,6,Posgrado,M,2023-12-18 03:34:20.572993,CABA,3230426,,,,,,,,,,0.0
C21501,JR1111,LinkedIn,3,Terciario,M,2023-12-27 03:34:20.572993,Mendoza,2819991,,,,,,,,,,0.0
C21502,JR1111,Agencia,5,Universitario,F,2023-12-13 03:34:20.572993,CABA,2893799,,,,,,,,,,0.0
C21503,JR1111,Universidades,8,Universitario,F,2023-11-26 03:34:20.572993,GBA Norte,2986010,,,,,,,,,,0.0
C21504,JR1111,Referido,7,Universitario,F,2023-12-19 03:34:20.572993,GBA Sur,2949612,,,,,,,,,,0.0
C21505,JR1112,LinkedIn,10,Terciario,F,2025-10-19 03:34:20.572993,GBA Norte,3740589,,,,,,,,,,0.0
C21506,JR1112,Agencia,2,Posgrado,F,2025-10-28 03:34:20.572993,GBA Norte,4563908,,,,,,,,,,0.0
C21507,JR1112,Referido,8,Universitario,X,2025-11-01 03:34:20.572993,GBA Norte,3901193,,,,,,,,,,0.0
C21508,JR1112,Referido,2,Bootcamp,M,2025-10-01 03:34:20.572993,CABA,4209745,,,,,,,,,,0.0
C21509,JR1112,LinkedIn,5,Universitario,M,2025-09-27 03:34:20.572993,GBA Norte,3890319,,,,,,,,,,0.0
C21510,JR1112,Portal Empleo,6,Terciario,F,2025-10-27 03:34:20.572993,GBA Norte,3821054,,,,,,,,,,0.0
C21511,JR1112,Referido,3,Universitario,F,2025-10-27 03:34:20.572993,CABA,3956885,,,,,,,,,,0.0
C21512,JR1112,Agencia,4,Bootcamp,F,2025-10-05 03:34:20.572993,GBA Norte,3750556,,,,,,,,,,0.0
C21513,JR1112,Agencia,6,Universitario,M,2025-10-29 03:34:20.572993,CABA,3564375,,,,,,,,,,0.0
C21514,JR1112,LinkedIn,2,Terciario,F,2025-10-31 03:34:20.572993,Córdoba,3988928,,,,,,,,,,0.0
C21515,JR1112,Portal Empleo,8,Bootcamp,F,2025-10-22 03:34:20.572993,CABA,4163563,,,,,,,,,,0.0
C21516,JR1112,Agencia,1,Universitario,F,2025-09-28 03:34:20.572993,CABA,4230287,,,,,,,,,,0.0
C21517,JR1112,LinkedIn,9,Universitario,M,2025-10-30 03:34:20.572993,GBA Norte,4039762,,,,,,,,,,0.0
C21518,JR1112,LinkedIn,7,Universitario,M,2025-10-13 03:34:20.572993,Mendoza,3918702,,,,,,,,,,0.0
C21519,JR1112,LinkedIn,4,Universitario,F,2025-10-02 03:34:20.572993,CABA,4171564,,,,,,,,,,0.0
C21520,JR1113,Referido,3,Universitario,M,2025-05-28 03:34:20.572993,CABA,2478483,,,,,,,,,,0.0
C21521,JR1113,LinkedIn,3,Bootcamp,M,2025-05-22 03:34:20.572993,CABA,2962290,,,,,,,,,,0.0
C21522,JR1113,Referido,4,Bootcamp,F,2025-05-19 03:34:20.572993,CABA,2667511,,,,,,,,,,0.0
C21523,JR1113,LinkedIn,4,Universitario,F,2025-05-12 03:34:20.572993,Rosario,2872960,,,,,,,,,,0.0
C21524,JR1113,Agencia,7,Universitario,M,2025-05-02 03:34:20.572993,CABA,2788942,,,,,,,,,,0.0
C21525,JR1113,LinkedIn,9,Terciario,F,2025-05-27 03:34:20.572993,Rosario,2643252,,,,,,,,,,0.0
C21526,JR1113,LinkedIn,4,Terciario,M,2025-05-30 03:34:20.572993,Rosario,2709827,,,,,,,,,,0.0
C21527,JR1113,Referido,2,Universitario,F,2025-05-18 03:34:20.572993,GBA Sur,2433770,,,,,,,,,,0.0
C21528,JR1113,Referido,3,Universitario,M,2025-05-11 03:34:20.572993,CABA,2732665,,,,,,,,,,0.0
C21529,JR1113,LinkedIn,4,Terciario,F,2025-05-11 03:34:20.572993,GBA Norte,2511158,,,,,,,,,,0.0
C21530,JR1113,LinkedIn,1,Universitario,M,2025-04-23 03:34:20.572993,Córdoba,2520653,,,,,,,,,,0.0
C21531,JR1113,LinkedIn,1,Universitario,X,2025-05-28 03:34:20.572993,CABA,2918215,,,,,,,,,,0.0
C21532,JR1113,Portal Empleo,9,Posgrado,M,2025-05-18 03:34:20.572993,Rosario,2549102,,,,,,,,,,0.0
C21533,JR1113,Agencia,5,Universitario,F,2025-05-09 03:34:20.572993,CABA,2907457,,,,,,,,,,0.0
C21534,JR1113,Referido,2,Universitario,F,2025-05-04 03:34:20.572993,CABA,2499725,,,,,,,,,,0.0
C21535,JR1113,Portal Empleo,6,Universitario,M,2025-05-09 03:34:20.572993,Mendoza,2875147,,,,,,,,,,0.0
C21536,JR1113,Portal Empleo,1,Universitario,M,2025-05-02 03:34:20.572993,GBA Norte,2491693,,,,,,,,,,0.0
C21537,JR1114,LinkedIn,1,Universitario,F,2025-07-17 03:34:20.572993,GBA Norte,4027613,,,,,,,,,,0.0
C21538,JR1114,Universidades,2,Universitario,M,2025-07-07 03:34:20.572993,CABA,4100853,,,,,,,,,,0.0
C21539,JR1114,Agencia,8,Universitario,M,2025-08-11 03:34:20.572993,Rosario,4162012,,,,,,,,,,0.0
C21540,JR1114,LinkedIn,3,Universitario,F,2025-07-16 03:34:20.572993,CABA,4032143,,,,,,,,,,0.0
C21541,JR1114,LinkedIn,0,Bootcamp,M,2025-07-22 03:34:20.572993,Córdoba,3642562,,,,,,,,,,0.0
C21542,JR1114,LinkedIn,7,Universitario,M,2025-08-11 03:34:20.572993,Córdoba,3506801,,,,,,,,,,0.0
C21543,JR1114,LinkedIn,3,Universitario,M,2025-07-28 03:34:20.572993,CABA,4001615,,,,,,,,,,0.0
C21544,JR1114,Portal Empleo,0,Posgrado,F,2025-07-18 03:34:20.572993,GBA Norte,4625569,,,,,,,,,,0.0
C21545,JR1114,Referido,3,Terciario,M,2025-07-23 03:34:20.572993,CABA,3874923,,,,,,,,,,0.0
C21546,JR1114,Agencia,5,Universitario,M,2025-07-20 03:34:20.572993,CABA,4470002,,,,,,,,,,0.0
C21547,JR1114,Portal Empleo,5,Bootcamp,M,2025-07-04 03:34:20.572993,CABA,4352977,,,,,,,,,,0.0
C21548,JR1115,Portal Empleo,8,Universitario,F,2025-09-21 03:34:20.572993,CABA,1588432,,,,,,,,,,0.0
C21549,JR1115,Portal Empleo,2,Universitario,X,2025-09-11 03:34:20.572993,Córdoba,1366633,,,,,,,,,,0.0
C21550,JR1115,LinkedIn,4,Universitario,M,2025-09-22 03:34:20.572993,Córdoba,1567082,,,,,,,,,,0.0
C21551,JR1115,LinkedIn,2,Universitario,M,2025-09-17 03:34:20.572993,CABA,1563277,,,,,,,,,,0.0
C21552,JR1115,Portal Empleo,0,Universitario,F,2025-09-20 03:34:20.572993,GBA Norte,1504240,,,,,,,,,,0.0
C21553,JR1115,LinkedIn,6,Terciario,X,2025-09-29 03:34:20.572993,CABA,1538497,,,,,,,,,,0.0
C21554,JR1115,LinkedIn,5,Universitario,M,2025-09-03 03:34:20.572993,Córdoba,1431929,,,,,,,,,,0.0
C21555,JR1115,Agencia,5,Universitario,M,2025-09-08 03:34:20.572993,GBA Norte,1578170,,,,,,,,,,0.0
C21556,JR1115,Portal Empleo,5,Universitario,F,2025-09-10 03:34:20.572993,Rosario,1627316,,,,,,,,,,0.0
C21557,JR1115,LinkedIn,2,Universitario,M,2025-09-01 03:34:20.572993,Córdoba,1265859,,,,,,,,,,0.0
C21558,JR1115,Portal Empleo,1,Universitario,F,2025-09-20 03:34:20.572993,CABA,1510959,,,,,,,,,,0.0
C21559,JR1115,Agencia,4,Universitario,F,2025-09-19 03:34:20.572993,Córdoba,1328213,,,,,,,,,,0.0
C21560,JR1116,LinkedIn,7,Universitario,F,2025-10-04 03:34:20.572993,CABA,3555741,,,,,,,,,,0.0
C21561,JR1116,LinkedIn,8,Universitario,M,2025-09-19 03:34:20.572993,Córdoba,3865566,,,,,,,,,,0.0
C21562,JR1116,Orgánico,6,Posgrado,M,2025-09-18 03:34:20.572993,Mendoza,3856916,,,,,,,,,,0.0
C21563,JR1116,LinkedIn,4,Universitario,F,2025-08-31 03:34:20.572993,CABA,3615095,,,,,,,,,,0.0
C21564,JR1116,LinkedIn,5,Universitario,M,2025-09-28 03:34:20.572993,CABA,4338833,,,,,,,,,,0.0
C21565,JR1116,Referido,4,Terciario,M,2025-09-20 03:34:20.572993,CABA,3836978,,,,,,,,,,0.0
C21566,JR1116,Agencia,1,Terciario,M,2025-10-04 03:34:20.572993,CABA,3589919,,,,,,,,,,0.0
C21567,JR1116,LinkedIn,4,Universitario,M,2025-09-24 03:34:20.572993,GBA Norte,3868296,,,,,,,,,,0.0
C21568,JR1116,LinkedIn,1,Universitario,M,2025-09-02 03:34:20.572993,Córdoba,3277860,,,,,,,,,,0.0
C21569,JR1116,LinkedIn,4,Terciario,F,2025-09-29 03:34:20.572993,Rosario,3884548,,,,,,,,,,0.0
C21570,JR1116,Universidades,8,Universitario,X,2025-09-27 03:34:20.572993,GBA Sur,3678447,,,,,,,,,,0.0
C21571,JR1116,LinkedIn,6,Bootcamp,F,2025-09-06 03:34:20.572993,CABA,4155612,,,,,,,,,,0.0
C21572,JR1116,Referido,2,Universitario,M,2025-09-08 03:34:20.572993,Mendoza,3450889,,,,,,,,,,0.0
C21573,JR1117,Orgánico,4,Posgrado,M,2024-04-30 03:34:20.572993,Córdoba,4800916,,,,,,,,,,0.0
C21574,JR1117,LinkedIn,2,Terciario,F,2024-05-17 03:34:20.572993,CABA,4493410,,,,,,,,,,0.0
C21575,JR1117,Universidades,4,Terciario,M,2024-05-21 03:34:20.572993,Córdoba,4786327,,,,,,,,,,0.0
C21576,JR1117,Orgánico,7,Terciario,F,2024-05-04 03:34:20.572993,GBA Norte,4859847,,,,,,,,,,0.0
C21577,JR1117,Orgánico,6,Bootcamp,F,2024-05-25 03:34:20.572993,GBA Norte,4652136,,,,,,,,,,0.0
C21578,JR1117,LinkedIn,10,Universitario,F,2024-05-13 03:34:20.572993,Mendoza,4843933,,,,,,,,,,0.0
C21579,JR1117,Portal Empleo,7,Universitario,M,2024-05-21 03:34:20.572993,Córdoba,4614040,,,,,,,,,,0.0
C21580,JR1117,Agencia,5,Universitario,F,2024-04-24 03:34:20.572993,CABA,4270437,,,,,,,,,,0.0
C21581,JR1118,Universidades,6,Universitario,M,2025-04-15 03:34:20.572993,CABA,4205419,,,,,,,,,,0.0
C21582,JR1118,LinkedIn,3,Universitario,M,2025-04-04 03:34:20.572993,CABA,3115510,,,,,,,,,,0.0
C21583,JR1118,Agencia,1,Universitario,M,2025-04-24 03:34:20.572993,CABA,3359645,,,,,,,,,,0.0
C21584,JR1118,LinkedIn,7,Bootcamp,M,2025-03-25 03:34:20.572993,CABA,3606409,,,,,,,,,,0.0
C21585,JR1118,LinkedIn,7,Universitario,M,2025-03-29 03:34:20.572993,CABA,3491636,,,,,,,,,,0.0
C21586,JR1118,Referido,3,Universitario,F,2025-04-27 03:34:20.572993,CABA,3694453,,,,,,,,,,0.0
C21587,JR1118,Agencia,5,Universitario,F,2025-04-07 03:34:20.572993,CABA,3715972,,,,,,,,,,0.0
C21588,JR1118,Referido,7,Posgrado,M,2025-03-29 03:34:20.572993,Córdoba,3510822,,,,,,,,,,0.0
C21589,JR1118,Referido,6,Universitario,M,2025-04-14 03:34:20.572993,Córdoba,3829218,,,,,,,,,,0.0
C21590,JR1118,Universidades,0,Terciario,F,2025-04-22 03:34:20.572993,CABA,3372221,,,,,,,,,,0.0
C21591,JR1118,LinkedIn,5,Posgrado,M,2025-03-20 03:34:20.572993,CABA,3853326,,,,,,,,,,0.0
C21592,JR1118,Portal Empleo,4,Universitario,M,2025-03-29 03:34:20.572993,Rosario,3548300,,,,,,,,,,0.0
C21593,JR1118,LinkedIn,7,Bootcamp,M,2025-04-21 03:34:20.572993,CABA,3649792,,,,,,,,,,0.0
C21594,JR1118,LinkedIn,7,Universitario,M,2025-04-14 03:34:20.572993,CABA,3373696,,,,,,,,,,0.0
C21595,JR1119,Portal Empleo,7,Universitario,M,2025-07-25 03:34:20.572993,Córdoba,2214298,,,,,,,,,,0.0
C21596,JR1119,Orgánico,1,Terciario,M,2025-07-28 03:34:20.572993,GBA Norte,1788552,,,,,,,,,,0.0
C21597,JR1119,Referido,2,Universitario,M,2025-07-04 03:34:20.572993,CABA,2130706,,,,,,,,,,0.0
C21598,JR1119,Agencia,7,Universitario,M,2025-07-29 03:34:20.572993,CABA,1728671,,,,,,,,,,0.0
C21599,JR1119,LinkedIn,3,Universitario,M,2025-07-21 03:34:20.572993,CABA,1815654,,,,,,,,,,0.0
C21600,JR1119,LinkedIn,0,Universitario,F,2025-07-15 03:34:20.572993,GBA Sur,1930624,,,,,,,,,,0.0
C21601,JR1119,Referido,5,Bootcamp,M,2025-07-25 03:34:20.572993,GBA Sur,1914585,,,,,,,,,,0.0
C21602,JR1119,LinkedIn,3,Universitario,M,2025-07-28 03:34:20.572993,CABA,1807145,,,,,,,,,,0.0
C21603,JR1119,LinkedIn,8,Terciario,F,2025-07-10 03:34:20.572993,CABA,1873188,,,,,,,,,,0.0
C21604,JR1119,Referido,5,Bootcamp,F,2025-06-23 03:34:20.572993,Córdoba,2054689,,,,,,,,,,0.0
C21605,JR1119,LinkedIn,4,Universitario,M,2025-07-21 03:34:20.572993,CABA,1674425,,,,,,,,,,0.0
C21606,JR1119,LinkedIn,3,Universitario,M,2025-07-13 03:34:20.572993,Mendoza,2019949,,,,,,,,,,0.0
C21607,JR1119,Referido,8,Bootcamp,F,2025-07-23 03:34:20.572993,CABA,1930910,,,,,,,,,,0.0
C21608,JR1119,Referido,5,Terciario,M,2025-07-24 03:34:20.572993,CABA,1949080,,,,,,,,,,0.0
C21609,JR1119,Orgánico,3,Terciario,M,2025-07-31 03:34:20.572993,CABA,1636107,,,,,,,,,,0.0
C21610,JR1119,Portal Empleo,2,Universitario,M,2025-07-06 03:34:20.572993,Córdoba,1994327,,,,,,,,,,0.0
C21611,JR1119,LinkedIn,4,Terciario,M,2025-06-27 03:34:20.572993,GBA Norte,1634218,,,,,,,,,,0.0
C21612,JR1120,Orgánico,2,Bootcamp,M,2025-02-16 03:34:20.572993,Rosario,1547475,,,,,,,,,,0.0
C21613,JR1120,Agencia,7,Posgrado,M,2025-01-27 03:34:20.572993,CABA,1531668,,,,,,,,,,0.0
C21614,JR1120,LinkedIn,0,Universitario,M,2025-02-01 03:34:20.572993,GBA Norte,1595640,,,,,,,,,,0.0
C21615,JR1120,LinkedIn,4,Posgrado,M,2025-02-14 03:34:20.572993,CABA,1581952,,,,,,,,,,0.0
C21616,JR1120,Portal Empleo,6,Terciario,F,2025-02-20 03:34:20.572993,GBA Norte,1572023,,,,,,,,,,0.0
C21617,JR1120,Referido,5,Universitario,F,2025-02-18 03:34:20.572993,CABA,1597364,,,,,,,,,,0.0
C21618,JR1120,Agencia,2,Bootcamp,M,2025-02-15 03:34:20.572993,CABA,1720978,,,,,,,,,,0.0
C21619,JR1120,Portal Empleo,6,Posgrado,M,2025-02-13 03:34:20.572993,Mendoza,1944911,,,,,,,,,,0.0
C21620,JR1120,Portal Empleo,2,Universitario,M,2025-01-19 03:34:20.572993,GBA Sur,1378593,,,,,,,,,,0.0
C21621,JR1120,Universidades,4,Terciario,M,2025-01-23 03:34:20.572993,Rosario,1498511,,,,,,,,,,0.0
C21622,JR1120,Referido,6,Universitario,X,2025-02-19 03:34:20.572993,CABA,1607164,,,,,,,,,,0.0
C21623,JR1120,LinkedIn,5,Universitario,M,2025-01-29 03:34:20.572993,CABA,1546858,,,,,,,,,,0.0
C21624,JR1120,Agencia,2,Universitario,M,2025-02-20 03:34:20.572993,Rosario,1582525,,,,,,,,,,0.0
C21625,JR1121,LinkedIn,7,Terciario,M,2024-05-11 03:34:20.572993,CABA,2744767,,,,,,,,,,0.0
C21626,JR1121,Agencia,4,Universitario,M,2024-05-17 03:34:20.572993,CABA,2843575,,,,,,,,,,0.0
C21627,JR1121,Orgánico,6,Posgrado,X,2024-05-02 03:34:20.572993,CABA,3114981,,,,,,,,,,0.0
C21628,JR1121,Portal Empleo,8,Universitario,M,2024-04-26 03:34:20.572993,CABA,3104531,,,,,,,,,,0.0
C21629,JR1121,Referido,7,Terciario,F,2024-05-21 03:34:20.572993,Mendoza,2589507,,,,,,,,,,0.0
C21630,JR1121,Referido,7,Bootcamp,M,2024-05-24 03:34:20.572993,CABA,2576012,,,,,,,,,,0.0
C21631,JR1121,LinkedIn,4,Universitario,M,2024-04-27 03:34:20.572993,Mendoza,2521581,,,,,,,,,,0.0
C21632,JR1121,LinkedIn,6,Posgrado,M,2024-05-21 03:34:20.572993,Rosario,2492791,,,,,,,,,,0.0
C21633,JR1121,Portal Empleo,5,Terciario,F,2024-04-24 03:34:20.572993,CABA,2406989,,,,,,,,,,0.0
C21634,JR1122,Portal Empleo,1,Universitario,F,2024-11-26 03:34:20.572993,Rosario,4490937,,,,,,,,,,0.0
C21635,JR1122,Portal Empleo,5,Universitario,M,2024-12-08 03:34:20.572993,Córdoba,4310174,,,,,,,,,,0.0
C21636,JR1122,LinkedIn,5,Universitario,M,2024-11-12 03:34:20.572993,Rosario,3874984,,,,,,,,,,0.0
C21637,JR1122,Referido,5,Universitario,F,2024-12-03 03:34:20.572993,Rosario,3998494,,,,,,,,,,0.0
C21638,JR1122,Agencia,4,Universitario,M,2024-11-12 03:34:20.572993,CABA,3775069,,,,,,,,,,0.0
C21639,JR1122,Referido,2,Universitario,F,2024-12-18 03:34:20.572993,Rosario,3666998,,,,,,,,,,0.0
C21640,JR1122,Referido,6,Universitario,M,2024-12-06 03:34:20.572993,CABA,4290506,,,,,,,,,,0.0
C21641,JR1122,Agencia,1,Universitario,F,2024-11-10 03:34:20.572993,GBA Sur,4158494,,,,,,,,,,0.0
C21642,JR1122,Portal Empleo,8,Bootcamp,M,2024-11-24 03:34:20.572993,CABA,3761548,,,,,,,,,,0.0
C21643,JR1122,LinkedIn,3,Posgrado,M,2024-11-23 03:34:20.572993,GBA Sur,4563202,,,,,,,,,,0.0
C21644,JR1122,Orgánico,5,Posgrado,F,2024-11-13 03:34:20.572993,CABA,4476907,,,,,,,,,,0.0
C21645,JR1123,LinkedIn,5,Universitario,M,2025-04-22 03:34:20.572993,CABA,2502930,,,,,,,,,,0.0
C21646,JR1123,Universidades,5,Terciario,F,2025-05-13 03:34:20.572993,GBA Sur,2444658,,,,,,,,,,0.0
C21647,JR1123,LinkedIn,0,Universitario,X,2025-04-29 03:34:20.572993,CABA,2820589,,,,,,,,,,0.0
C21648,JR1123,LinkedIn,6,Posgrado,M,2025-05-21 03:34:20.572993,GBA Sur,3218684,,,,,,,,,,0.0
C21649,JR1123,Orgánico,5,Terciario,M,2025-04-29 03:34:20.572993,Córdoba,2547690,,,,,,,,,,0.0
C21650,JR1123,LinkedIn,2,Universitario,F,2025-04-30 03:34:20.572993,CABA,2898183,,,,,,,,,,0.0
C21651,JR1123,Portal Empleo,2,Universitario,F,2025-05-03 03:34:20.572993,GBA Norte,2639018,,,,,,,,,,0.0
C21652,JR1123,Agencia,3,Universitario,M,2025-05-14 03:34:20.572993,GBA Norte,2884167,,,,,,,,,,0.0
C21653,JR1123,Agencia,1,Universitario,F,2025-05-12 03:34:20.572993,Córdoba,2294411,,,,,,,,,,0.0
C21654,JR1124,Universidades,8,Bootcamp,M,2024-07-31 03:34:20.572993,GBA Sur,2693884,,,,,,,,,,0.0
C21655,JR1124,LinkedIn,8,Universitario,M,2024-08-01 03:34:20.572993,CABA,2940808,,,,,,,,,,0.0
C21656,JR1124,Portal Empleo,5,Universitario,F,2024-08-10 03:34:20.572993,CABA,2947458,,,,,,,,,,0.0
C21657,JR1124,LinkedIn,3,Universitario,F,2024-08-01 03:34:20.572993,Mendoza,2429249,,,,,,,,,,0.0
C21658,JR1124,LinkedIn,4,Universitario,X,2024-08-12 03:34:20.572993,GBA Norte,2694674,,,,,,,,,,0.0
C21659,JR1124,Agencia,6,Universitario,M,2024-07-07 03:34:20.572993,CABA,2732337,,,,,,,,,,0.0
C21660,JR1124,LinkedIn,8,Posgrado,F,2024-07-28 03:34:20.572993,Mendoza,3023987,,,,,,,,,,0.0
C21661,JR1124,Referido,3,Universitario,F,2024-07-14 03:34:20.572993,CABA,2841341,,,,,,,,,,0.0
C21662,JR1124,Referido,1,Universitario,M,2024-07-13 03:34:20.572993,CABA,2967952,,,,,,,,,,0.0
C21663,JR1124,Portal Empleo,8,Universitario,F,2024-08-14 03:34:20.572993,Mendoza,3184832,,,,,,,,,,0.0
C21664,JR1124,Universidades,0,Universitario,M,2024-07-06 03:34:20.572993,GBA Sur,2841935,,,,,,,,,,0.0
C21665,JR1124,LinkedIn,1,Universitario,M,2024-07-26 03:34:20.572993,GBA Norte,3022950,,,,,,,,,,0.0
C21666,JR1124,Referido,3,Posgrado,M,2024-07-31 03:34:20.572993,CABA,3099339,,,,,,,,,,0.0
C21667,JR1124,Agencia,0,Universitario,M,2024-07-20 03:34:20.572993,CABA,2808945,,,,,,,,,,0.0
C21668,JR1124,Referido,7,Bootcamp,M,2024-07-30 03:34:20.572993,CABA,2774934,,,,,,,,,,0.0
C21669,JR1124,LinkedIn,6,Posgrado,M,2024-08-13 03:34:20.572993,GBA Norte,3040959,,,,,,,,,,0.0
C21670,JR1124,Referido,3,Posgrado,M,2024-07-21 03:34:20.572993,CABA,2974962,,,,,,,,,,0.0
C21671,JR1124,LinkedIn,7,Posgrado,M,2024-08-09 03:34:20.572993,CABA,3134824,,,,,,,,,,0.0
C21672,JR1124,LinkedIn,8,Universitario,F,2024-07-28 03:34:20.572993,Mendoza,2975118,,,,,,,,,,0.0
C21673,JR1124,Agencia,4,Universitario,M,2024-07-17 03:34:20.572993,Mendoza,2816467,,,,,,,,,,0.0
C21674,JR1124,Referido,3,Universitario,M,2024-07-24 03:34:20.572993,CABA,2923311,,,,,,,,,,0.0
C21675,JR1124,Orgánico,10,Universitario,X,2024-08-08 03:34:20.572993,CABA,2757333,,,,,,,,,,0.0
C21676,JR1124,Agencia,6,Posgrado,M,2024-07-13 03:34:20.572993,Rosario,2420390,,,,,,,,,,0.0
C21677,JR1124,Portal Empleo,5,Terciario,F,2024-07-28 03:34:20.572993,CABA,3070850,,,,,,,,,,0.0
C21678,JR1125,LinkedIn,7,Universitario,F,2024-01-31 03:34:20.572993,GBA Norte,2525325,,,,,,,,,,0.0
